ownership_type,energy_footprint,core_reactor_size,harvesting_space,vertical_alignment,power_chambers,energy_flow_design,upper_collector_height,shared_conversion_units,isolated_conversion_units,internal_collectors,external_collectors,ambient_harvesters,shielded_harvesters,efficiency_grade,grid_connections,error
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.4684351261983025
0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.6370217433951063
0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0.5499210320825731
0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.4360677975751876
0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0.4341917087657411
0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0.4635720166064689
0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0.4283602170537295
0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0.4727260706744949
0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0.4346194278207029
0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0.4314892046927215
0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0.5307666483142608
0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0.4320557976764294
0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0.5260640402264827
0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0.4231494923265889
0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0.4268699379680446
0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.4309071563879432
0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0.5069599598322159
0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0.5347692928418886
0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0.4694561155530384
0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0.4969211722189134
0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0.4666102763498625
0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0.4297818645152443
0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0.4611710947951347
0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0.4737336109566636
0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0.4768251393602363
0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0.4591187407722737
0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0.426971322913509
0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0.4358716828442094
0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0.4310878616264078
0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0.5172563204696438
0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.4876814674041778
0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.5293904684006379
0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0.5298451890055051
0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0.5135235633537358
0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0.5406866158840752
0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0.5032077368144322
0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0.4348999030756261
0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0.4276491434440996
0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0.4625440518959328
0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0.4721347558231649
0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0.4700127231545379
0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0.4285742133895948
0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0.4389350243514274
0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0.4631004242295211
0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0.5179638216341467
0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0.4575083575547864
0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0.4963224274976541
0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0.5977131299891545
0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0.5046842527780236
0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0.4929567521079707
0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0.4295476074545155
0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0.4652213175069277
0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0.4648724247301912
0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0.4891271560341541
0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0.428817862660285
0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0.457398867928496
0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0.4729672666859783
0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0.4553109412045871
0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0.4672750192781735
0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0.4297133265916855
0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0.4303088174643242
0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0.5157542228639111
0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0.4532925883487549
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.4938408919356367
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.4346473211683607
0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0.425291644315678
0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0.4292668629389948
0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.4306960261675129
0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0.4326875052472396
0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0.4256284708270848
0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0.4254636423663216
0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0.4735688803866411
0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0.4360984500137774
0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0.4227255859892862
0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0.466589566150983
0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0.4533114470498245
0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0.4312504712558792
0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0.4197484792796184
0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0.4553781369848537
0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0.4550442083667003
0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0.4668443546561645
0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0.4511871254747145
0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0.5040890702762201
0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0.4312809212139259
0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0.4320813220910166
0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0.4238624680063516
0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0.4492308121837077
0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0.4294000149911907
0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0.4634871744317382
0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0.5025701341452476
0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0.570066339097908
0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0.4251780802924524
0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0.4531639856867388
0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0.4213585207643738
0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0.4200657982619767
0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0.5388861244701921
0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0.433740398214577
0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0.425394447584811
0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0.4260351502826375
0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0.4275919817198536
0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0.5039259900523452
0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0.4319319318648563
0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0.4615087338872248
0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0.5674564639976956
0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0.4745081150357246
0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0.4517688986633682
0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0.4872949777570558
0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0.4954250123358207
0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0.463599398202875
0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0.4229523356481637
0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0.4229770551919891
0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0.5018749672329696
0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0.467279724848831
0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0.5279758738484049
0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0.5835506722186299
0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0.427860341817666
0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0.43169843503773
0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0.4212034216669417
0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0.4628309522755379
0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0.5269627167859934
0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0.4314831753659648
0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0.5071713853929989
0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0.4602445824494247
0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0.4242146775112245
0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0.5173344071002144
0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0.4541762556368349
0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0.417661934009027
0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0.4610172758900596
0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0.471476249049101
0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0.5627127546296845
0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0.4246985801713251
0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0.538190712649077
0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0.4667463106408073
0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0.5612393217668232
0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0.4532089942703851
0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0.4692659009166144
0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0.4307533141967313
0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0.4204354303453498
0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0.4902298744156331
0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0.4589671179419433
0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0.4261019832702373
0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0.4197601360772231
0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0.4233235650558333
0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0.4617523671307296
0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0.4626312389291154
0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0.4252822148665429
0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0.4907616615377502
0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0.5045234199676301
0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0.4588729497918891
0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0.4488755567036831
0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0.4831659751707544
0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0.4281137220683558
0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0.4270142476214578
0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0.5493869529675947
0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0.4205470795150869
0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0.4588451024387585
0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0.4249303050848765
0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0.484441807750291
0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0.4586698712310043
0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0.5668027265619076
0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0.4694209435211075
0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0.4550914479285742
0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0.4234962357404251
0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0.5621379655259551
0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0.4670746954238143
0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0.4823116463740625
0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0.4264607565154567
0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0.4255082101455716
0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0.4277799302259042
0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0.4876180827986668
0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0.5475710159386038
0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0.4320762462145421
0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0.4264988240648855
0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0.4497721264202142
0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0.4175876532868742
0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0.529953705508025
0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0.4927376393200359
0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0.459594032079983
0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0.4272234137383789
0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0.4272698678321771
0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0.425043693590755
0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0.4595115785829963
0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0.4184240544847568
0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0.4262640223328541
0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0.4245368000051684
0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0.4502457074785786
0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0.4485638624966049
0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0.4567239951390088
0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0.4257675584168409
0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0.4504233656184488
0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0.4481996243414491
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.5457375287152696
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.5586754877379674
0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.4602995180363304
0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0.5031805291673843
0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0.4795969798227254
0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0.4270255825031883
0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0.6041803181257249
0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0.4594233024051357
0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0.5584300359255665
0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0.4751360190817302
0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0.4176318636505968
0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0.519328993462092
0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0.4788153161088478
0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0.5178698781231442
0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0.5820889795770612
0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0.5035378844371301
0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.5049633168717793
0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0.5623703916896136
0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0.5195698875228433
0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0.5790326207125062
0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0.4949664097946466
0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0.4532469584156462
0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0.4164640629728803
0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0.5220465787856646
0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0.5416433738211179
0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0.4638264496549171
0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0.5048944665903581
0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0.6254805943487438
0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0.4548068009019017
0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0.5208360865473463
0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0.4937247161544102
0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0.4984359355847713
0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0.4795333001148186
0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0.5150977285839262
0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0.5696126331996866
0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0.515669758162702
0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0.4895220542762732
0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0.5142133277991192
0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0.5252822867855906
0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0.565105012328705
0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0.4268225259841909
0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0.5162747918412801
0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0.5210141674217165
0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0.5077752949089712
0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0.4560282624011991
0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0.6000764888112602
0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0.5117124291960284
0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0.5505130150720255
0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0.4584990960315484
0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0.5017488388414963
0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0.4453807154954693
0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0.4993117271663633
0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0.5393618970285088
0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0.4605841119230447
0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0.6220301853766992
0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0.4792518420854882
0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0.5147165379321589
0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0.5137468152832705
0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0.5528695358763855
0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0.5336706505595518
0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0.4531913332173357
0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0.5026937059981116
0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0.4146374662841524
0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0.5161345966029507
0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.4601967481684889
0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.6354052008146861
0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.537581208058918
0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0.5184155466547796
0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0.4767951145034528
0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0.534372144215313
0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0.475092364291415
0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0.5919552868286537
0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0.5110482161204956
0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0.4734859460972006
0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0.4838767752927996
0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0.5721240916547229
0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0.4795620101055812
0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0.4778054563675973
0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0.6247904138934609
0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0.5285413143654966
0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0.5269483869640543
0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0.4985565907811859
0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0.5381081992579093
0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0.5307841770335705
0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0.6289378082247227
0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0.5748012238012814
0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0.5483668534802161
0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0.5279675352068262
0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0.5459351708978939
0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0.530816656096689
0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0.6081905095227529
0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0.523609211765667
0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0.5500590370625794
0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0.5846057447566366
0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0.4740054553528562
0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0.5335234809383311
0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0.5784471643765867
0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0.5360009756217753
0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0.5144593561580237
0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0.5948051392500364
0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0.5109833844431348
0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0.4510488875972384
0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0.626381564627646
0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0.5998733593999156
0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0.4887186630846477
0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0.4820482415931519
0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0.6008437806381534
0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0.5365063024031707
0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0.4898345547825767
0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0.5630127309503147
0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0.5204917101187307
0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0.5446754084969724
0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0.4851127765211643
0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0.4944879171750337
0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0.4762592595024408
0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0.5076559286045225
0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0.5573373481756018
0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0.4864255848760773
0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0.5288950135169608
0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0.5373474936016569
0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0.5183309009767925
0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0.4908293721147226
0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0.4720520080404936
0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0.4442268090518697
0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0.519017013745834
0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0.5066138664869273
0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0.5522852731248272
0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0.5308829418246561
0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.4837532830226934
0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.4883911864558015
0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0.4530398780633757
0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0.503197587543506
0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0.4243311580404992
0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0.5277789753451544
0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0.4920467094906074
0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0.566819722940047
0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0.5230686319760252
0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0.5802409589255517
0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0.4669117752499182
0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0.4729374801855516
0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0.4468815877213379
0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0.5266991951053432
0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0.4535066006646726
0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0.4098787261300301
0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0.4507495979511392
0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0.4763537894391566
0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0.5135897021250169
0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0.4521470796453831
